,bottom_active_chlorophyll_a_g_l,bottom_ammonium_mg_l,bottom_bacteria_per_c_c_1909,bottom_coliform_log_no_ml,bottom_conductivity_s_m,bottom_depth_ysi_ft,bottom_dissolved_organic_carbon_ysi_mg_l,bottom_enterococci_bacteria_cells_100ml,bottom_fecal_coliform_bacteria_cells_100ml,bottom_five_day_biochemical_oxygen_demand_mg_l,bottom_fluorometer_mg_m3,bottom_nitrate_nitrite_mg_l,bottom_ortho_phosphorus_mg_l,bottom_pcb_plate_count_thous_ml,bottom_ph,bottom_salinity_psu,bottom_sample_depth_ft,bottom_sample_par_ue_s_ue_s_m2,bottom_sample_salinity_ysi_psu,bottom_sample_temperature_c,bottom_sample_temperature_ysi_c,bottom_sigma_t_kg_m3,bottom_silica_mg_l,bottom_total_kjeldhal_nitrogen_mg_l,bottom_total_phosphorus_mg_l,bottom_total_suspended_solid_mg_l,bottom_turbidity_ysi_nephelometric_turbidity_units,chlorophyll_bottom_sample_field_u_l_ysi,chlorophyll_top_sample_field_u_l_ysi,ctd_conductivity_temperature_depth_profiler_bottom_dissolved_oxygen_mg_l,ctd_conductivity_temperature_depth_profiler_ph_bottom_sample,ctd_conductivity_temperature_depth_profiler_ph_top_sample,ctd_conductivity_temperature_depth_profiler_top_dissolved_oxygen_mg_l,current_direction_current_direction,current_speed_knot,duplicate_sample,enterococcus_bottom_sample_less_than_or_greater_than_result,enterococcus_top_sample_less_than_or_greater_than_result,fecal_coliform_bottom_sample_less_than_or_greater_than_result,fecal_coliform_top_sample_less_than_or_greater_than_result,lat,light_trans_transparency_bottom_sample,light_trans_transparency_top_sample,long,oakwood_bod_bottom_sample_mg_l,oakwood_bod_top_sample_mg_l,oxidation_reduction_potential_mv_bottom_sample,oxidation_reduction_potential_mv_top_sample,percentage_o2_saturation_bottom_sample,percentage_o2_saturation_top_sample,sample_date,sample_time,sampling_comment,sampling_location,sea_state,secchi_depth_ft,site_actual_depth_ft,top_active_chlorophyll_a_g_l,top_ammonium_mg_l,top_bacteria_per_c_c_1909,top_bottom_coliform_cells_100_ml,top_coliform_log_no_ml,top_conductivity_s_m,top_dissolved_organic_carbon_mg_l,top_dissolved_organic_carbon_ysi_mg_l,top_enterococci_bacteria_cells_100ml,top_fecal_coliform_bacteria_cells_100ml,top_five_day_biochemical_oxygen_demand_mg_l,top_fluorometer_mg_m3,top_nitrate_nitrite_mg_l,top_ortho_phosphorus_mg_l,top_pcb_plate_count_thous_ml,top_ph,top_salinity_psu,top_sample_depth_ft,top_sample_depth_ysi_ft,top_sample_par_ue_s_m2,top_sample_photosysthetically_active_radiation_reference_400_700nm_light_ue_s,top_sample_salinity_ysi_psu,top_sample_temperature_c,top_sample_temperature_ysi_c,top_sigma_t_kg_m3,top_silica_mg_l,top_total_coliform_cells_100_ml,top_total_kjeldhal_nitrogen_mg_l,top_total_organic_carbon_mg_l,top_total_suspended_solid_mg_l,top_turbidity_nephelometric_turbidity_units,total_phosphorus_mg_l,type,weather_condition_dry_or_wet,wind_direction_wind_direction,wind_speed_mph,winkler_method_bottom_dissolved_oxygen_mg_l,winkler_method_top_dissolved_oxygen_mg_l,SITE,DESCRIPTION,LATITUDE,LONGITUDE
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.787777,0.0,0.0,-73.935832,0.0,0.0,0.0,0.0,0.0,0.0,1966-09-27T00:00:00.000,1:58 PM,0,H5,0,0.0,22.0,0.0,0.0,0.0,3500,0.0,0.0,0.0,0.0,0,0,3.0,0.0,0.0,0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,1100,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,2.8,4.2,,,,
535,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.7,0.0,22.4,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SL,0,0,0,0,0,0,40.787777,0.0,0.0,-73.935832,0.0,0.0,0.0,0.0,0.0,0.0,1947-06-25T00:00:00.000,9:40 AM,0,H5,0,0.0,22.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0,1.7,0.0,20.3,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,1.2,1.3,,,,
536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.787777,0.0,0.0,-73.935832,3.0,2.4,0.0,0.0,0.0,0.0,1969-06-23T00:00:00.000,8:55 AM,0,H5,0,0.0,0.0,0.0,0.0,0.0,110000,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,79000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,4.0,4.1,,,,
537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.283,0.0,28.35,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.787777,0.0,0.0,-73.935832,0.0,0.0,0.0,0.0,0.0,0.0,1954-07-22T00:00:00.000,10:45 AM,0,H5,0,0.0,22.0,0.0,0.0,0.0,460,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0,0.218,0.0,28.35,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,1.9,1.7,,,,
538,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,27.65,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.787777,0.0,0.0,-73.935832,0.0,0.0,0.0,0.0,0.0,0.0,1950-08-09T00:00:00.000,1:25 PM,0,H5,0,0.0,22.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0,0,4.0,0.0,0.0,0,0.0,0.0,26.25,0.0,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,1.1,0.9,,,,
539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FL,0,0,0,0,0,0,40.787777,0.0,0.0,-73.935832,0.0,0.0,0.0,0.0,0.0,0.0,1916-09-01T00:00:00.000,10:30 AM,0,H5,0,0.0,22.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,25.55,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,0.59,0.89,,,,
540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.15,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.787777,0.0,0.0,-73.935832,0.0,0.0,0.0,0.0,0.0,0.0,1936-03-30T00:00:00.000,1:55 PM,0,H5,0,0.0,22.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,14.35,0.0,0.0,0.0,0.0,0.0,10.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,0.0,0.0,,,,
541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28.35,0.0,0.0,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,0,0,0,0,0,0,40.787777,0.0,0.0,-73.935832,0.0,0.0,0.0,0.0,0.0,0.0,1965-07-07T00:00:00.000,12:55 PM,0,H5,0,0.0,22.0,0.0,0.0,0.0,1300,0.0,0.0,0.0,0.0,0,0,2.0,0.0,0.0,0,0.0,0.0,27.3,0.0,0.0,0.0,0.0,0.0,21.7,0.0,0.0,0.0,3500,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,2.2,1.9,,,,
542,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,1.8002,0.0,0.0,0.0,7.67,25.48,44.0,0.0,0.0,18.31,0.0,17.93,0.0,0.0,0.0,13.2,0.0,0.0,0.0,6.51,0.0,0.0,4.57,N,1,0,0,0,0,0,40.764500,0.0,0.0,-74.005833,0.0,0.0,0.0,0.0,80.61,57.84,2010-06-07T00:00:00.000,4:53 PM,0,N4,1,3.0,46.0,7.4,0.122,0.0,0,0.0,2.77,3.0,0.0,0,45,0.0,1.8002,0.255,0,0.0,7.99,18.34,3.0,0.0,0.0,0.0,0.0,21.66,0.0,11.69,0.696,0,0.562,0.0,9.6,0.0,0.086,Permanent,Dry,W,10,7.42,9.59,N4,42nd Street,-74.005833,40.7645
543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.764500,0.0,0.0,-74.005833,0.0,0.0,0.0,0.0,0.0,0.0,1937-06-24T00:00:00.000,12:45 PM,0,N4,0,0.0,52.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,12.25,0.0,0.0,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,2.38,3.83,N4,42nd Street,-74.005833,40.7645
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.764500,0.0,0.0,-74.005833,0.0,0.0,0.0,0.0,0.0,0.0,1963-08-21T00:00:00.000,11:00 AM,0,N4,0,0.0,52.0,0.0,0.0,0.0,460,0.0,0.0,0.0,0.0,0,0,5.0,0.0,0.0,0,0.0,0.0,23.45,0.0,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,1100,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,1.9,1.9,N4,42nd Street,-74.005833,40.7645
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,6.98,0,0.0,0.0,0.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.764500,0.0,0.0,-74.005833,3.3,1.9,0.0,0.0,0.0,0.0,1987-08-12T00:00:00.000,10:07 AM,0,N4,0,4.0,42.0,0.0,0.0,0.0,450,0.0,0.0,0.0,0.0,0,600,0.0,0.0,0.0,0,0.0,7.02,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0.0,0.0,0.0,2000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,3.1,3.2,N4,42nd Street,-74.005833,40.7645
546,0.0,0.0,0.0,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.74,17.23,49.0,0.0,0.0,17.09,0.0,11.91,0.0,0.0,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,0,0,0,0,0,0,40.764500,0.0,0.0,-74.005833,0.0,0.0,0.0,0.0,0.0,0.0,2001-10-23T00:00:00.000,12:24 PM,0,N4,1,4.0,49.0,2.0,0.358,0.0,0,0.0,2.45,3.4,0.0,0,35,0.0,0.0,0.706,0.144,0.0,7.77,18.13,6.0,0.0,0.0,0.0,0.0,16.43,0.0,12.73,1.65,0,0.942,0.0,2.0,0.0,0.198,Permanent,Dry,S,10,6.2,6.8,N4,42nd Street,-74.005833,40.7645
547,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12,30.48,38.0,0.0,0.0,3.03,0.0,24.27,0.0,0.0,0.0,92.8,0.0,0.0,0.0,15.33,0.0,0.0,17.21,S-3.8,0,0,0,0,0,0,40.764500,0.0,0.0,-74.005833,0.0,0.0,0.0,0.0,139.86,140.78,2003-02-12T00:00:00.000,12:18 PM,0,N4,2,3.5,48.0,1.3,0.391,0.0,0,0.0,1.78,3.44,0.0,18,0,0.0,0.0,0.584,0.068,0.0,7.86,19.51,5.0,0.0,0.0,0.0,0.0,1.4,0.0,15.62,3.24,0,1.75,0.0,20.4,0.0,0.1,Permanent,Wet,NW,20,12.33,12.61,N4,42nd Street,-74.005833,40.7645
548,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.38,27.12,41.0,0.0,0.0,24.65,24.5,17.5,0.0,0.0,0.0,9.8,0.0,0.0,0.0,6.13,0.0,0.0,6.3,S,0,0,0,0,0,0,40.764500,0.0,0.0,-74.005833,0.0,0.0,0.0,0.0,86.26,87.44,2002-08-07T00:00:00.000,11:02 AM,0,N4,1,5.5,44.0,4.5,0.312,0.0,0,0.0,3.68,3.31,0.0,0,98,0.0,0.0,0.34,0.122,0.0,7.31,23.22,4.0,0.0,0.0,0.0,0.0,25.1,24.6,14.44,1.04,0,0.967,0.0,7.2,0.0,0.154,Permanent,Dry,NE,19,4.58,5.02,N4,42nd Street,-74.005833,40.7645
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.764500,0.0,0.0,-74.005833,0.0,0.0,0.0,0.0,0.0,0.0,1935-08-21T00:00:00.000,12:45 PM,0,N4,0,0.0,52.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,21.7,0.0,0.0,0.0,0.0,0.0,26.7,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,0.66,1.5,N4,42nd Street,-74.005833,40.7645
550,0.0,0.0,0.0,0.0,34.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.46,25.13,49.2,0.0,0.0,18.39,0.0,17.64,0.0,0.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NW,0,0,0,0,0,0,40.764500,3.8,3.8,-74.005833,0.0,0.0,0.0,0.0,1.97,0.24,2000-09-27T00:00:00.000,11:55 AM,0,N4,1,4.5,50.0,1.64,0.358,0.0,0,0.0,30.38,4.23,0.0,0,283,0.0,0.0,0.39,0.121,0.0,7.25,21.63,3.3,0.0,0.0,0.0,0.0,18.95,0.0,14.85,1.96,0,0.738,0.0,11.2,0.0,0.181,Permanent,Wet,0,0,5.43,5.95,N4,42nd Street,-74.005833,40.7645
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.764500,0.0,0.0,-74.005833,1.9,3.1,0.0,0.0,0.0,0.0,1983-09-14T00:00:00.000,11:39 AM,0,N4,0,0.0,0.0,0.0,0.0,0.0,13000,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,16.9,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,13000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,4.8,5.2,N4,42nd Street,-74.005833,40.7645
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.764500,0.0,0.0,-74.005833,1.9,3.1,0.0,0.0,0.0,0.0,1983-09-14T00:00:00.000,11:39 AM,0,N4,0,0.0,0.0,0.0,0.0,0.0,13000,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,16.9,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,13000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,4.8,5.2,N4,42nd Street,-74.005833,40.7645
553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,40.764500,0.0,0.0,-74.005833,0.0,0.0,0.0,0.0,0.0,0.0,2010-09-27T00:00:00.000,0,0,N4,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,Wet,0,0,0.0,0.0,N4,42nd Street,-74.005833,40.7645
554,0.0,0.0,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0,3.6981,0.0,0.0,0.0,7.46,23.65,40.0,0.0,0.0,22.61,0.0,15.46,0.0,0.0,0.0,6.8,0.0,0.0,0.0,5.02,8.59,8.5,5.34,S,0.7,0,0,<,0,E,40.764500,0.0,0.0,-74.005833,0.0,0.0,100.144,101.601,66.7,69.62,2009-09-08T00:00:00.000,2:26 PM,0,N4,1,3.5,41.0,3.7,0.306,0.0,0,0.0,2.84,3.7,0.0,1,28,0.0,7.9956,0.396,0,0.0,7.4,18.2,3.0,0.0,63.97,1082.0,0.0,23.24,0.0,11.18,2.04,0,1.2,0.0,8.2,0.0,0.152,Permanent,Dry,N,7,5.01,5.52,N4,42nd Street,-74.005833,40.7645
555,0.0,0.0,0.0,0.0,3.18,0.0,5.06,0.0,0.0,0.0,2.75,0.0,0.0,0.0,7.22,21.84,40.0,0.06,0.0,20.69,0.0,14.59,0.0,0.0,0.0,81.25,0.0,0.0,0.0,0.0,8.19,8.21,0.0,NNE,1.9,0,0,0,0,0,40.764500,93.68,57.03,-74.005833,0.0,0.0,125.37,119.81,64.24,69.74,2005-06-27T00:00:00.000,2:08 PM,0,N4,1,3.0,45.0,3.12,0.3,0.0,0,0.0,2.55,2.97,5.54,9,59,0.0,4.92,0.466,0.09,0.0,7.17,16.65,4.0,0.0,31.02,814.67,0.0,21.85,0.0,10.37,1.89,0,0.694,0.0,15.5,0.0,0.122,Permanent,Dry,SE,7,5.48,5.89,N4,42nd Street,-74.005833,40.7645
556,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,12.6179,0.0,0.0,0.0,7.68,23,39.0,0.0,0.0,22.68,0.0,14.95,0.0,0.0,0.0,15.0,0.0,0.0,0.0,4.85,0.0,0.0,7.38,S,0.3,0,0,0,0,0,40.764500,5.01,7.94,-74.005833,0.0,0.0,0.0,0.0,64.16,95.65,2013-09-03T00:00:00.000,5:15 PM,no secchi readings disk detached from rope,N4,1,0.0,44.0,2.6,0.228,0.0,0,0.0,2.03,4.32,0.0,12,108,0.0,18.8653,0.236,0,0.0,8.13,12.1,3.0,0.0,892.81,756.42,0.0,24.93,0.0,6.14,2.67,0,0.675,0.0,5.0,0.0,0.069,Permanent,Dry,SW,6,5.61,7.69,N4,42nd Street,-74.005833,40.7645
557,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92,39.36,0.0,0.0,19.01,0.0,15.05,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.77,0.0,0.0,7.69,N,0,0,0,0,0,0,40.764500,22.1,26.53,-74.005833,0.0,0.0,0.0,0.0,83.29,93.63,1998-07-09T00:00:00.000,10:48 AM,0,N4,0,3.0,41.0,2.0,0.157,0.0,0,0.0,2.2,0.0,0.0,0,42,0.0,0.0,0.354,0,0.0,0.0,14.55,3.28,0.0,15.04,61.92,0.0,20.72,0.0,9.06,1.28,0,1.07,0.0,7.0,0.0,0.104,Permanent,unknown,0,0,6.21,7.5,N4,42nd Street,-74.005833,40.7645
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.9,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S,0,0,0,0,0,0,40.764500,0.0,0.0,-74.005833,0.0,0.0,0.0,0.0,0.0,0.0,1932-08-04T00:00:00.000,2:45 PM,0,N4,0,0.0,52.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,1.77,2.18,N4,42nd Street,-74.005833,40.7645
559,0.0,0.0,0.0,0.0,2.18,0.0,0.0,0.0,0.0,0.0,3.5274,0.0,0.0,0.0,7.95,21.83,43.0,0.0,0.0,4.96,0.0,17.26,1.658,0.0,0.0,43.0,0.0,0.0,0.0,10.58,8.06,8.14,11.38,S,2.8,0,0,0,0,0,40.764500,38.89,51.92,-74.005833,0.0,0.0,241.613,227.221,95.75,99.21,2015-04-06T00:00:00.000,3:39 PM,N4 & N3B(TSS)-Unusually high suspended matter content observed. Sample was visually ipected and verified.,N4,1,2.0,46.0,2.5,0.149,0.0,0,0.0,1.09,2.74,0.0,2,8,0.0,0.8921,0.511,0,0.0,7.95,9.84,3.0,0.0,3919.8,0.0,0.0,6.67,0.0,7.69,3.348,0,0.679,0.0,13.0,0.0,0.085,Permanent,Dry,S,5,10.56,11.05,N4,42nd Street,-74.005833,40.7645
560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ebb,0,0,0,0,0,0,40.605833,0.0,0.0,-74.053333,0.0,0.0,0.0,0.0,0.0,0.0,1911-09-26T00:00:00.000,6:32 PM,0,x1576_1911_DO,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,0.0,3.75,,,,
561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,End of Flood,0,0,0,0,0,0,40.607500,0.0,0.0,-74.042778,0.0,0.0,0.0,0.0,0.0,0.0,1911-09-26T00:00:00.000,10:39 AM,0,x1507_1911_DO,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,0.0,4.9,,,,
562,0.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,7.38,19.27,14.0,0.0,0.0,20.81,0.0,12.61,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.836396,0.0,0.0,-73.954182,1.6,1.5,0.0,0.0,0.0,0.0,1994-06-23T00:00:00.000,10:01 AM,0,N3,0,2.0,47.0,3.7,0.33,0.0,340,0.0,2.52,0.0,0.0,0,130,0.0,0.0,0.38,0.082,0.0,7.38,16.57,1.0,0.0,0.0,0.0,0.0,21.5,0.0,10.4,0.0,260,0.0,0.0,27.0,0.0,0.14,Permanent,unknown,0,0,5.22,6.38,,,,
563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.836396,0.0,0.0,-73.954182,0.0,0.0,0.0,0.0,0.0,0.0,1984-07-17T00:00:00.000,11:40 AM,0,N3,0,0.0,0.0,0.0,0.0,0.0,54000,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,7000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,4.9,6.6,,,,
564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.836396,0.0,0.0,-73.954182,0.0,0.0,0.0,0.0,0.0,0.0,1984-07-17T00:00:00.000,11:40 AM,0,N3,0,0.0,0.0,0.0,0.0,0.0,54000,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,0.0,7000,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,4.9,6.6,,,,
565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,0,0,0,0,0,0,40.836396,0.0,0.0,-73.954182,0.0,0.0,0.0,0.0,0.0,0.0,1933-07-13T00:00:00.000,2:25 PM,0,N3,0,0.0,46.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,24.4,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,Permanent,unknown,0,0,1.83,3.04,,,,
